2023-05-04 14:48:03,028 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,032 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,036 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,044 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,047 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,049 - DEBUG - train_files: 73
2023-05-04 14:48:03,049 - DEBUG - val_files: 18
2023-05-04 14:48:03,052 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,057 - DEBUG - val_files: 19
2023-05-04 14:48:03,057 - DEBUG - val_files: 18
2023-05-04 14:48:05,351 - DEBUG - num_epochs: 200
2023-05-04 14:48:05,351 - DEBUG - num_epochs_per_validation: 2
2023-05-04 14:48:06,115 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] amp enabled
2023-05-04 14:48:06,121 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,146 - DEBUG - ----------
2023-05-04 14:48:06,146 - DEBUG - epoch 1/200
2023-05-04 14:48:06,146 - DEBUG - learning rate is set to 0.2
2023-05-05 00:44:09,375 - DEBUG - evaluation metric - class 4: 0.7826230135830966
2023-05-05 00:44:09,375 - DEBUG - evaluation metric - class 5: 0.8034489718350497
2023-05-05 00:44:09,376 - DEBUG - evaluation metric - class 6: 0.7504071322354403
2023-05-05 00:44:09,376 - DEBUG - evaluation metric - class 7: 0.7591056130149147
2023-05-05 00:44:09,376 - DEBUG - evaluation metric - class 8: 0.800945351340554
2023-05-05 00:44:09,376 - DEBUG - evaluation metric - class 9: 0.754316572709517
2023-05-05 00:44:09,376 - DEBUG - evaluation metric - class 10: 0.7905641035600142
2023-05-05 00:44:09,376 - DEBUG - evaluation metric - class 11: 0.7784393310546875
2023-05-05 00:44:09,376 - DEBUG - avg_metric: 0.7662211457559885
2023-05-05 00:44:09,377 - DEBUG - current epoch: 62 current mean dice: 0.7662 best mean dice: 0.7725 at epoch 58
2023-05-05 00:44:09,377 - DEBUG - EarlyStopping counter: 2 out of 20
2023-05-05 00:44:09,378 - DEBUG - ----------
2023-05-05 00:44:09,378 - DEBUG - epoch 63/200
2023-05-05 00:44:09,378 - DEBUG - learning rate is set to 0.1665015683926964
2023-05-05 00:44:28,013 - DEBUG - [2023-05-05 00:44:28] 1/73, train_loss: 0.1687
2023-05-05 00:44:29,207 - DEBUG - [2023-05-05 00:44:29] 1/73, train_loss: 0.1642
2023-05-05 00:44:30,331 - DEBUG - [2023-05-05 00:44:30] 1/73, train_loss: 0.2118
2023-05-05 00:44:31,415 - DEBUG - [2023-05-05 00:44:31] 1/73, train_loss: 0.1753
2023-05-05 00:44:32,514 - DEBUG - [2023-05-05 00:44:32] 2/73, train_loss: 0.2326
2023-05-05 00:44:33,634 - DEBUG - [2023-05-05 00:44:33] 2/73, train_loss: 0.2265
2023-05-05 00:44:34,762 - DEBUG - [2023-05-05 00:44:34] 2/73, train_loss: 0.2205
2023-05-05 00:44:35,919 - DEBUG - [2023-05-05 00:44:35] 2/73, train_loss: 0.1812
2023-05-05 00:44:36,995 - DEBUG - [2023-05-05 00:44:36] 3/73, train_loss: 0.1392
2023-05-05 00:44:38,132 - DEBUG - [2023-05-05 00:44:38] 3/73, train_loss: 0.1258
2023-05-05 00:44:39,195 - DEBUG - [2023-05-05 00:44:39] 3/73, train_loss: 0.1177
2023-05-05 00:44:40,276 - DEBUG - [2023-05-05 00:44:40] 3/73, train_loss: 0.0949
2023-05-05 00:44:41,393 - DEBUG - [2023-05-05 00:44:41] 4/73, train_loss: 0.1678
2023-05-05 00:44:42,442 - DEBUG - [2023-05-05 00:44:42] 4/73, train_loss: 0.1597
2023-05-05 00:44:43,510 - DEBUG - [2023-05-05 00:44:43] 4/73, train_loss: 0.1743
2023-05-05 00:44:44,555 - DEBUG - [2023-05-05 00:44:44] 4/73, train_loss: 0.1509
2023-05-05 00:44:45,662 - DEBUG - [2023-05-05 00:44:45] 5/73, train_loss: 0.2234
2023-05-05 00:44:46,711 - DEBUG - [2023-05-05 00:44:46] 5/73, train_loss: 0.2154
2023-05-05 00:44:47,765 - DEBUG - [2023-05-05 00:44:47] 5/73, train_loss: 0.2684
2023-05-05 00:44:48,818 - DEBUG - [2023-05-05 00:44:48] 5/73, train_loss: 0.2371
2023-05-05 00:44:49,903 - DEBUG - [2023-05-05 00:44:49] 6/73, train_loss: 0.1532
2023-05-05 00:44:50,957 - DEBUG - [2023-05-05 00:44:50] 6/73, train_loss: 0.1657
2023-05-05 00:44:52,052 - DEBUG - [2023-05-05 00:44:52] 6/73, train_loss: 0.1569
2023-05-05 00:44:53,108 - DEBUG - [2023-05-05 00:44:53] 6/73, train_loss: 0.1638
2023-05-05 00:44:54,175 - DEBUG - [2023-05-05 00:44:54] 7/73, train_loss: 0.1865
2023-05-05 00:44:55,235 - DEBUG - [2023-05-05 00:44:55] 7/73, train_loss: 0.1852
2023-05-05 00:44:56,292 - DEBUG - [2023-05-05 00:44:56] 7/73, train_loss: 0.2264
2023-05-05 00:44:57,345 - DEBUG - [2023-05-05 00:44:57] 7/73, train_loss: 0.2383
2023-05-05 00:44:58,424 - DEBUG - [2023-05-05 00:44:58] 8/73, train_loss: 0.2139
2023-05-05 00:44:59,479 - DEBUG - [2023-05-05 00:44:59] 8/73, train_loss: 0.1531
2023-05-05 00:45:00,531 - DEBUG - [2023-05-05 00:45:00] 8/73, train_loss: 0.2512
2023-05-05 00:45:01,587 - DEBUG - [2023-05-05 00:45:01] 8/73, train_loss: 0.1813
2023-05-05 00:45:02,658 - DEBUG - [2023-05-05 00:45:02] 9/73, train_loss: 0.1705
2023-05-05 00:45:03,957 - DEBUG - [2023-05-05 00:45:03] 9/73, train_loss: 0.1256
2023-05-05 00:45:05,010 - DEBUG - [2023-05-05 00:45:05] 9/73, train_loss: 0.1975
2023-05-05 00:45:06,063 - DEBUG - [2023-05-05 00:45:06] 9/73, train_loss: 0.1525
2023-05-05 00:45:07,138 - DEBUG - [2023-05-05 00:45:07] 10/73, train_loss: 0.1674
2023-05-05 00:45:08,197 - DEBUG - [2023-05-05 00:45:08] 10/73, train_loss: 0.1358
2023-05-05 00:45:09,253 - DEBUG - [2023-05-05 00:45:09] 10/73, train_loss: 0.1569
2023-05-05 00:45:10,305 - DEBUG - [2023-05-05 00:45:10] 10/73, train_loss: 0.1756
2023-05-05 00:45:11,377 - DEBUG - [2023-05-05 00:45:11] 11/73, train_loss: 0.1112
2023-05-05 00:45:12,431 - DEBUG - [2023-05-05 00:45:12] 11/73, train_loss: 0.1222
2023-05-05 00:45:13,486 - DEBUG - [2023-05-05 00:45:13] 11/73, train_loss: 0.1274
2023-05-05 00:45:14,540 - DEBUG - [2023-05-05 00:45:14] 11/73, train_loss: 0.1360
2023-05-05 00:45:15,609 - DEBUG - [2023-05-05 00:45:15] 12/73, train_loss: 0.1861
2023-05-05 00:45:16,661 - DEBUG - [2023-05-05 00:45:16] 12/73, train_loss: 0.1926
2023-05-05 00:45:17,711 - DEBUG - [2023-05-05 00:45:17] 12/73, train_loss: 0.1485
2023-05-05 00:45:18,966 - DEBUG - [2023-05-05 00:45:18] 12/73, train_loss: 0.1844
2023-05-05 00:45:20,038 - DEBUG - [2023-05-05 00:45:20] 13/73, train_loss: 0.1711
2023-05-05 00:45:21,095 - DEBUG - [2023-05-05 00:45:21] 13/73, train_loss: 0.1943
2023-05-05 00:45:22,148 - DEBUG - [2023-05-05 00:45:22] 13/73, train_loss: 0.1718
2023-05-05 00:45:23,202 - DEBUG - [2023-05-05 00:45:23] 13/73, train_loss: 0.1669
2023-05-05 00:45:24,272 - DEBUG - [2023-05-05 00:45:24] 14/73, train_loss: 0.1394
2023-05-05 00:45:25,326 - DEBUG - [2023-05-05 00:45:25] 14/73, train_loss: 0.1979
2023-05-05 00:45:26,605 - DEBUG - [2023-05-05 00:45:26] 14/73, train_loss: 0.1445
2023-05-05 00:45:27,665 - DEBUG - [2023-05-05 00:45:27] 14/73, train_loss: 0.1805
2023-05-05 00:45:28,739 - DEBUG - [2023-05-05 00:45:28] 15/73, train_loss: 0.1830
2023-05-05 00:45:29,798 - DEBUG - [2023-05-05 00:45:29] 15/73, train_loss: 0.1807
2023-05-05 00:45:30,852 - DEBUG - [2023-05-05 00:45:30] 15/73, train_loss: 0.1961
2023-05-05 00:45:31,908 - DEBUG - [2023-05-05 00:45:31] 15/73, train_loss: 0.1361
2023-05-05 00:45:32,984 - DEBUG - [2023-05-05 00:45:32] 16/73, train_loss: 0.2152
2023-05-05 00:45:34,062 - DEBUG - [2023-05-05 00:45:34] 16/73, train_loss: 0.3529
2023-05-05 00:45:35,120 - DEBUG - [2023-05-05 00:45:35] 16/73, train_loss: 0.2389
2023-05-05 00:45:36,173 - DEBUG - [2023-05-05 00:45:36] 16/73, train_loss: 0.2167
2023-05-05 00:45:37,246 - DEBUG - [2023-05-05 00:45:37] 17/73, train_loss: 0.1539
2023-05-05 00:45:38,299 - DEBUG - [2023-05-05 00:45:38] 17/73, train_loss: 0.2091
2023-05-05 00:45:39,356 - DEBUG - [2023-05-05 00:45:39] 17/73, train_loss: 0.1473
2023-05-05 00:45:40,405 - DEBUG - [2023-05-05 00:45:40] 17/73, train_loss: 0.1507
2023-05-05 00:45:41,560 - DEBUG - [2023-05-05 00:45:41] 18/73, train_loss: 0.1702
2023-05-05 00:45:42,622 - DEBUG - [2023-05-05 00:45:42] 18/73, train_loss: 0.1631
2023-05-05 00:45:43,680 - DEBUG - [2023-05-05 00:45:43] 18/73, train_loss: 0.1541
2023-05-05 00:45:44,734 - DEBUG - [2023-05-05 00:45:44] 18/73, train_loss: 0.2242
2023-05-05 00:45:45,809 - DEBUG - [2023-05-05 00:45:45] 19/73, train_loss: 0.1963
2023-05-05 00:45:46,869 - DEBUG - [2023-05-05 00:45:46] 19/73, train_loss: 0.1645
2023-05-05 00:45:47,921 - DEBUG - [2023-05-05 00:45:47] 19/73, train_loss: 0.3048
2023-05-05 00:45:48,973 - DEBUG - [2023-05-05 00:45:48] 19/73, train_loss: 0.1471
2023-05-05 00:45:50,044 - DEBUG - [2023-05-05 00:45:50] 20/73, train_loss: 0.1767
2023-05-05 00:45:51,097 - DEBUG - [2023-05-05 00:45:51] 20/73, train_loss: 0.1644
2023-05-05 00:45:52,153 - DEBUG - [2023-05-05 00:45:52] 20/73, train_loss: 0.1452
2023-05-05 00:45:53,204 - DEBUG - [2023-05-05 00:45:53] 20/73, train_loss: 0.1498
2023-05-05 00:45:54,281 - DEBUG - [2023-05-05 00:45:54] 21/73, train_loss: 0.2035
2023-05-05 00:45:55,333 - DEBUG - [2023-05-05 00:45:55] 21/73, train_loss: 0.2088
2023-05-05 00:45:56,389 - DEBUG - [2023-05-05 00:45:56] 21/73, train_loss: 0.2070
2023-05-05 00:45:57,442 - DEBUG - [2023-05-05 00:45:57] 21/73, train_loss: 0.2295
2023-05-05 00:45:58,520 - DEBUG - [2023-05-05 00:45:58] 22/73, train_loss: 0.2947
2023-05-05 00:45:59,577 - DEBUG - [2023-05-05 00:45:59] 22/73, train_loss: 0.2386
2023-05-05 00:46:00,626 - DEBUG - [2023-05-05 00:46:00] 22/73, train_loss: 0.2150
2023-05-05 00:46:01,681 - DEBUG - [2023-05-05 00:46:01] 22/73, train_loss: 0.2166
2023-05-05 00:46:02,751 - DEBUG - [2023-05-05 00:46:02] 23/73, train_loss: 0.2447
2023-05-05 00:46:03,805 - DEBUG - [2023-05-05 00:46:03] 23/73, train_loss: 0.2070
2023-05-05 00:46:04,861 - DEBUG - [2023-05-05 00:46:04] 23/73, train_loss: 0.2402
2023-05-05 00:46:05,917 - DEBUG - [2023-05-05 00:46:05] 23/73, train_loss: 0.2320
2023-05-05 00:46:06,995 - DEBUG - [2023-05-05 00:46:06] 24/73, train_loss: 0.2335
2023-05-05 00:46:08,048 - DEBUG - [2023-05-05 00:46:08] 24/73, train_loss: 0.2558
2023-05-05 00:46:09,101 - DEBUG - [2023-05-05 00:46:09] 24/73, train_loss: 0.2653
2023-05-05 00:46:10,153 - DEBUG - [2023-05-05 00:46:10] 24/73, train_loss: 0.3070
2023-05-05 00:46:11,228 - DEBUG - [2023-05-05 00:46:11] 25/73, train_loss: 0.1835
2023-05-05 00:46:12,292 - DEBUG - [2023-05-05 00:46:12] 25/73, train_loss: 0.1570
2023-05-05 00:46:13,346 - DEBUG - [2023-05-05 00:46:13] 25/73, train_loss: 0.1487
2023-05-05 00:46:14,402 - DEBUG - [2023-05-05 00:46:14] 25/73, train_loss: 0.1755
2023-05-05 00:46:15,474 - DEBUG - [2023-05-05 00:46:15] 26/73, train_loss: 0.1835
2023-05-05 00:46:16,532 - DEBUG - [2023-05-05 00:46:16] 26/73, train_loss: 0.1750
2023-05-05 00:46:17,587 - DEBUG - [2023-05-05 00:46:17] 26/73, train_loss: 0.1709
2023-05-05 00:46:18,644 - DEBUG - [2023-05-05 00:46:18] 26/73, train_loss: 0.1963
2023-05-05 00:46:19,721 - DEBUG - [2023-05-05 00:46:19] 27/73, train_loss: 0.1462
2023-05-05 00:46:20,814 - DEBUG - [2023-05-05 00:46:20] 27/73, train_loss: 0.1492
2023-05-05 00:46:21,890 - DEBUG - [2023-05-05 00:46:21] 27/73, train_loss: 0.2776
2023-05-05 00:46:22,941 - DEBUG - [2023-05-05 00:46:22] 27/73, train_loss: 0.2392
2023-05-05 00:46:24,017 - DEBUG - [2023-05-05 00:46:24] 28/73, train_loss: 0.2471
2023-05-05 00:46:25,068 - DEBUG - [2023-05-05 00:46:25] 28/73, train_loss: 0.2507
2023-05-05 00:46:26,124 - DEBUG - [2023-05-05 00:46:26] 28/73, train_loss: 0.1681
2023-05-05 00:46:27,181 - DEBUG - [2023-05-05 00:46:27] 28/73, train_loss: 0.2305
2023-05-05 00:46:28,257 - DEBUG - [2023-05-05 00:46:28] 29/73, train_loss: 0.1675
2023-05-05 00:46:29,315 - DEBUG - [2023-05-05 00:46:29] 29/73, train_loss: 0.1369
2023-05-05 00:46:30,369 - DEBUG - [2023-05-05 00:46:30] 29/73, train_loss: 0.1614
2023-05-05 00:46:31,420 - DEBUG - [2023-05-05 00:46:31] 29/73, train_loss: 0.1879
2023-05-05 00:46:32,690 - DEBUG - [2023-05-05 00:46:32] 30/73, train_loss: 0.2082
2023-05-05 00:46:33,741 - DEBUG - [2023-05-05 00:46:33] 30/73, train_loss: 0.2242
2023-05-05 00:46:34,793 - DEBUG - [2023-05-05 00:46:34] 30/73, train_loss: 0.2185
2023-05-05 00:46:35,848 - DEBUG - [2023-05-05 00:46:35] 30/73, train_loss: 0.2242
2023-05-05 00:46:36,968 - DEBUG - [2023-05-05 00:46:36] 31/73, train_loss: 0.1676
2023-05-05 00:46:38,022 - DEBUG - [2023-05-05 00:46:38] 31/73, train_loss: 0.1561
2023-05-05 00:46:39,072 - DEBUG - [2023-05-05 00:46:39] 31/73, train_loss: 0.2191
2023-05-05 00:46:40,126 - DEBUG - [2023-05-05 00:46:40] 31/73, train_loss: 0.1219
2023-05-05 00:46:41,253 - DEBUG - [2023-05-05 00:46:41] 32/73, train_loss: 0.2034
2023-05-05 00:46:42,348 - DEBUG - [2023-05-05 00:46:42] 32/73, train_loss: 0.1973
2023-05-05 00:46:43,401 - DEBUG - [2023-05-05 00:46:43] 32/73, train_loss: 0.2407
2023-05-05 00:46:44,457 - DEBUG - [2023-05-05 00:46:44] 32/73, train_loss: 0.2821
2023-05-05 00:46:45,531 - DEBUG - [2023-05-05 00:46:45] 33/73, train_loss: 0.1935
2023-05-05 00:46:46,587 - DEBUG - [2023-05-05 00:46:46] 33/73, train_loss: 0.2324
2023-05-05 00:46:47,638 - DEBUG - [2023-05-05 00:46:47] 33/73, train_loss: 0.1584
2023-05-05 00:46:48,704 - DEBUG - [2023-05-05 00:46:48] 33/73, train_loss: 0.1528
2023-05-05 00:46:49,776 - DEBUG - [2023-05-05 00:46:49] 34/73, train_loss: 0.1617
2023-05-05 00:46:50,830 - DEBUG - [2023-05-05 00:46:50] 34/73, train_loss: 0.2120
2023-05-05 00:46:51,887 - DEBUG - [2023-05-05 00:46:51] 34/73, train_loss: 0.1915
2023-05-05 00:46:52,941 - DEBUG - [2023-05-05 00:46:52] 34/73, train_loss: 0.2707
2023-05-05 00:46:54,015 - DEBUG - [2023-05-05 00:46:54] 35/73, train_loss: 0.1481
2023-05-05 00:46:55,072 - DEBUG - [2023-05-05 00:46:55] 35/73, train_loss: 0.1544
2023-05-05 00:46:56,333 - DEBUG - [2023-05-05 00:46:56] 35/73, train_loss: 0.1493
2023-05-05 00:46:57,385 - DEBUG - [2023-05-05 00:46:57] 35/73, train_loss: 0.1400
2023-05-05 00:46:58,460 - DEBUG - [2023-05-05 00:46:58] 36/73, train_loss: 0.1435
2023-05-05 00:46:59,516 - DEBUG - [2023-05-05 00:46:59] 36/73, train_loss: 0.1602
2023-05-05 00:47:00,571 - DEBUG - [2023-05-05 00:47:00] 36/73, train_loss: 0.4283
2023-05-05 00:47:01,622 - DEBUG - [2023-05-05 00:47:01] 36/73, train_loss: 0.1668
2023-05-05 00:47:02,693 - DEBUG - [2023-05-05 00:47:02] 37/73, train_loss: 0.1474
2023-05-05 00:47:03,747 - DEBUG - [2023-05-05 00:47:03] 37/73, train_loss: 0.1986
2023-05-05 00:47:04,801 - DEBUG - [2023-05-05 00:47:04] 37/73, train_loss: 0.1505
2023-05-05 00:47:05,853 - DEBUG - [2023-05-05 00:47:05] 37/73, train_loss: 0.1442
2023-05-05 00:47:06,979 - DEBUG - [2023-05-05 00:47:06] 38/73, train_loss: 0.3000
2023-05-05 00:47:08,034 - DEBUG - [2023-05-05 00:47:08] 38/73, train_loss: 0.2018
2023-05-05 00:47:09,087 - DEBUG - [2023-05-05 00:47:09] 38/73, train_loss: 0.1966
2023-05-05 00:47:10,142 - DEBUG - [2023-05-05 00:47:10] 38/73, train_loss: 0.1859
2023-05-05 00:47:11,229 - DEBUG - [2023-05-05 00:47:11] 39/73, train_loss: 0.2162
2023-05-05 00:47:12,285 - DEBUG - [2023-05-05 00:47:12] 39/73, train_loss: 0.1497
2023-05-05 00:47:13,336 - DEBUG - [2023-05-05 00:47:13] 39/73, train_loss: 0.1408
2023-05-05 00:47:14,405 - DEBUG - [2023-05-05 00:47:14] 39/73, train_loss: 0.1285
2023-05-05 00:47:15,474 - DEBUG - [2023-05-05 00:47:15] 40/73, train_loss: 0.1636
2023-05-05 00:47:16,528 - DEBUG - [2023-05-05 00:47:16] 40/73, train_loss: 0.1405
2023-05-05 00:47:17,588 - DEBUG - [2023-05-05 00:47:17] 40/73, train_loss: 0.1241
2023-05-05 00:47:18,639 - DEBUG - [2023-05-05 00:47:18] 40/73, train_loss: 0.2383
2023-05-05 00:47:19,711 - DEBUG - [2023-05-05 00:47:19] 41/73, train_loss: 0.1852
2023-05-05 00:47:20,782 - DEBUG - [2023-05-05 00:47:20] 41/73, train_loss: 0.1840
2023-05-05 00:47:21,836 - DEBUG - [2023-05-05 00:47:21] 41/73, train_loss: 0.1605
2023-05-05 00:47:22,890 - DEBUG - [2023-05-05 00:47:22] 41/73, train_loss: 0.1579
2023-05-05 00:47:23,966 - DEBUG - [2023-05-05 00:47:23] 42/73, train_loss: 0.2029
2023-05-05 00:47:25,043 - DEBUG - [2023-05-05 00:47:25] 42/73, train_loss: 0.2552
2023-05-05 00:47:26,100 - DEBUG - [2023-05-05 00:47:26] 42/73, train_loss: 0.2191
2023-05-05 00:47:27,153 - DEBUG - [2023-05-05 00:47:27] 42/73, train_loss: 0.1959
2023-05-05 00:47:28,242 - DEBUG - [2023-05-05 00:47:28] 43/73, train_loss: 0.2284
2023-05-05 00:47:29,299 - DEBUG - [2023-05-05 00:47:29] 43/73, train_loss: 0.1287
2023-05-05 00:47:30,352 - DEBUG - [2023-05-05 00:47:30] 43/73, train_loss: 0.1447
2023-05-05 00:47:31,409 - DEBUG - [2023-05-05 00:47:31] 43/73, train_loss: 0.1679
2023-05-05 00:47:32,481 - DEBUG - [2023-05-05 00:47:32] 44/73, train_loss: 0.1558
2023-05-05 00:47:33,536 - DEBUG - [2023-05-05 00:47:33] 44/73, train_loss: 0.1408
2023-05-05 00:47:34,590 - DEBUG - [2023-05-05 00:47:34] 44/73, train_loss: 0.1997
2023-05-05 00:47:35,644 - DEBUG - [2023-05-05 00:47:35] 44/73, train_loss: 0.1532
2023-05-05 00:47:36,752 - DEBUG - [2023-05-05 00:47:36] 45/73, train_loss: 0.1881
2023-05-05 00:47:37,807 - DEBUG - [2023-05-05 00:47:37] 45/73, train_loss: 0.1705
2023-05-05 00:47:38,864 - DEBUG - [2023-05-05 00:47:38] 45/73, train_loss: 0.1338
2023-05-05 00:47:39,927 - DEBUG - [2023-05-05 00:47:39] 45/73, train_loss: 0.1995
2023-05-05 00:47:41,001 - DEBUG - [2023-05-05 00:47:41] 46/73, train_loss: 0.1683
2023-05-05 00:47:42,052 - DEBUG - [2023-05-05 00:47:42] 46/73, train_loss: 0.1761
2023-05-05 00:47:43,108 - DEBUG - [2023-05-05 00:47:43] 46/73, train_loss: 0.1583
2023-05-05 00:47:44,190 - DEBUG - [2023-05-05 00:47:44] 46/73, train_loss: 0.2428
2023-05-05 00:47:45,264 - DEBUG - [2023-05-05 00:47:45] 47/73, train_loss: 0.1301
2023-05-05 00:47:46,319 - DEBUG - [2023-05-05 00:47:46] 47/73, train_loss: 0.1321
2023-05-05 00:47:47,371 - DEBUG - [2023-05-05 00:47:47] 47/73, train_loss: 0.2048
2023-05-05 00:47:48,429 - DEBUG - [2023-05-05 00:47:48] 47/73, train_loss: 0.1526
2023-05-05 00:47:49,532 - DEBUG - [2023-05-05 00:47:49] 48/73, train_loss: 0.1440
2023-05-05 00:47:50,584 - DEBUG - [2023-05-05 00:47:50] 48/73, train_loss: 0.1371
2023-05-05 00:47:51,640 - DEBUG - [2023-05-05 00:47:51] 48/73, train_loss: 0.1503
2023-05-05 00:47:52,690 - DEBUG - [2023-05-05 00:47:52] 48/73, train_loss: 0.1169
2023-05-05 00:47:53,773 - DEBUG - [2023-05-05 00:47:53] 49/73, train_loss: 0.2113
2023-05-05 00:47:54,830 - DEBUG - [2023-05-05 00:47:54] 49/73, train_loss: 0.2128
2023-05-05 00:47:55,887 - DEBUG - [2023-05-05 00:47:55] 49/73, train_loss: 0.2027
2023-05-05 00:47:56,941 - DEBUG - [2023-05-05 00:47:56] 49/73, train_loss: 0.2239
2023-05-05 00:47:58,048 - DEBUG - [2023-05-05 00:47:58] 50/73, train_loss: 0.2114
2023-05-05 00:47:59,105 - DEBUG - [2023-05-05 00:47:59] 50/73, train_loss: 0.2004
2023-05-05 00:48:00,161 - DEBUG - [2023-05-05 00:48:00] 50/73, train_loss: 0.1961
2023-05-05 00:48:01,217 - DEBUG - [2023-05-05 00:48:01] 50/73, train_loss: 0.1798
2023-05-05 00:48:02,291 - DEBUG - [2023-05-05 00:48:02] 51/73, train_loss: 0.1784
2023-05-05 00:48:03,344 - DEBUG - [2023-05-05 00:48:03] 51/73, train_loss: 0.1338
2023-05-05 00:48:04,399 - DEBUG - [2023-05-05 00:48:04] 51/73, train_loss: 0.2777
2023-05-05 00:48:05,450 - DEBUG - [2023-05-05 00:48:05] 51/73, train_loss: 0.1687
2023-05-05 00:48:06,522 - DEBUG - [2023-05-05 00:48:06] 52/73, train_loss: 0.1638
2023-05-05 00:48:07,585 - DEBUG - [2023-05-05 00:48:07] 52/73, train_loss: 0.2134
2023-05-05 00:48:08,638 - DEBUG - [2023-05-05 00:48:08] 52/73, train_loss: 0.1547
2023-05-05 00:48:09,693 - DEBUG - [2023-05-05 00:48:09] 52/73, train_loss: 0.3309
2023-05-05 00:48:10,977 - DEBUG - [2023-05-05 00:48:10] 53/73, train_loss: 0.2173
2023-05-05 00:48:12,043 - DEBUG - [2023-05-05 00:48:12] 53/73, train_loss: 0.1430
2023-05-05 00:48:13,089 - DEBUG - [2023-05-05 00:48:13] 53/73, train_loss: 0.1787
2023-05-05 00:48:14,137 - DEBUG - [2023-05-05 00:48:14] 53/73, train_loss: 0.2145
2023-05-05 00:48:15,217 - DEBUG - [2023-05-05 00:48:15] 54/73, train_loss: 0.2901
2023-05-05 00:48:16,271 - DEBUG - [2023-05-05 00:48:16] 54/73, train_loss: 0.1805
2023-05-05 00:48:17,322 - DEBUG - [2023-05-05 00:48:17] 54/73, train_loss: 0.2314
2023-05-05 00:48:18,373 - DEBUG - [2023-05-05 00:48:18] 54/73, train_loss: 0.2187
2023-05-05 00:48:19,457 - DEBUG - [2023-05-05 00:48:19] 55/73, train_loss: 0.1671
2023-05-05 00:48:20,509 - DEBUG - [2023-05-05 00:48:20] 55/73, train_loss: 0.1871
2023-05-05 00:48:21,560 - DEBUG - [2023-05-05 00:48:21] 55/73, train_loss: 0.1660
2023-05-05 00:48:22,615 - DEBUG - [2023-05-05 00:48:22] 55/73, train_loss: 0.1674
2023-05-05 00:48:23,697 - DEBUG - [2023-05-05 00:48:23] 56/73, train_loss: 0.2347
2023-05-05 00:48:24,754 - DEBUG - [2023-05-05 00:48:24] 56/73, train_loss: 0.1876
2023-05-05 00:48:25,806 - DEBUG - [2023-05-05 00:48:25] 56/73, train_loss: 0.2722
2023-05-05 00:48:26,865 - DEBUG - [2023-05-05 00:48:26] 56/73, train_loss: 0.1809
2023-05-05 00:48:27,945 - DEBUG - [2023-05-05 00:48:27] 57/73, train_loss: 0.1798
2023-05-05 00:48:29,010 - DEBUG - [2023-05-05 00:48:29] 57/73, train_loss: 0.1663
2023-05-05 00:48:30,069 - DEBUG - [2023-05-05 00:48:30] 57/73, train_loss: 0.2690
2023-05-05 00:48:31,122 - DEBUG - [2023-05-05 00:48:31] 57/73, train_loss: 0.1743
2023-05-05 00:48:32,196 - DEBUG - [2023-05-05 00:48:32] 58/73, train_loss: 0.2069
2023-05-05 00:48:33,247 - DEBUG - [2023-05-05 00:48:33] 58/73, train_loss: 0.2089
2023-05-05 00:48:34,301 - DEBUG - [2023-05-05 00:48:34] 58/73, train_loss: 0.2678
2023-05-05 00:48:35,351 - DEBUG - [2023-05-05 00:48:35] 58/73, train_loss: 0.1768
2023-05-05 00:48:36,418 - DEBUG - [2023-05-05 00:48:36] 59/73, train_loss: 0.1913
2023-05-05 00:48:37,479 - DEBUG - [2023-05-05 00:48:37] 59/73, train_loss: 0.2730
2023-05-05 00:48:38,537 - DEBUG - [2023-05-05 00:48:38] 59/73, train_loss: 0.3501
2023-05-05 00:48:39,610 - DEBUG - [2023-05-05 00:48:39] 59/73, train_loss: 0.3706
2023-05-05 00:48:40,665 - DEBUG - [2023-05-05 00:48:40] 60/73, train_loss: 0.1678
2023-05-05 00:48:41,721 - DEBUG - [2023-05-05 00:48:41] 60/73, train_loss: 0.1535
2023-05-05 00:48:42,775 - DEBUG - [2023-05-05 00:48:42] 60/73, train_loss: 0.2645
2023-05-05 00:48:43,825 - DEBUG - [2023-05-05 00:48:43] 60/73, train_loss: 0.2123
2023-05-05 00:48:44,890 - DEBUG - [2023-05-05 00:48:44] 61/73, train_loss: 0.1954
2023-05-05 00:48:45,943 - DEBUG - [2023-05-05 00:48:45] 61/73, train_loss: 0.3881
2023-05-05 00:48:46,995 - DEBUG - [2023-05-05 00:48:46] 61/73, train_loss: 0.2536
2023-05-05 00:48:48,036 - DEBUG - [2023-05-05 00:48:48] 61/73, train_loss: 0.1571
2023-05-05 00:48:49,110 - DEBUG - [2023-05-05 00:48:49] 62/73, train_loss: 0.1400
